Date,Close
5/27/2015,46.64
5/28/2015,46.44
5/29/2015,46
6/1/2015,46.51
6/2/2015,46.02
6/3/2015,45.35
6/4/2015,45.4
6/5/2015,44.88
6/8/2015,44.78
6/9/2015,44.41
6/10/2015,44.78
6/11/2015,45.09
6/12/2015,45
6/15/2015,44.81
6/16/2015,45.11
6/17/2015,45.51
6/18/2015,46.14
6/19/2015,45.84
6/22/2015,45.45
6/23/2015,45.05
6/24/2015,44.28
6/25/2015,43.94
6/26/2015,44.02
6/29/2015,43.48
6/30/2015,43.44
7/1/2015,44
7/2/2015,44.24
7/6/2015,44.36
7/7/2015,45.13
7/8/2015,44.88
7/9/2015,44.75
7/10/2015,45.12
7/13/2015,45.1
7/14/2015,45.23
7/15/2015,45.23
7/16/2015,45.63
7/17/2015,45.34
7/20/2015,45.4
7/21/2015,45.38
7/22/2015,45.41
7/23/2015,45.1
7/24/2015,45.3
7/27/2015,45.35
7/28/2015,45.57
7/29/2015,45.63
7/30/2015,45.53
7/31/2015,45.97
8/3/2015,46.02
8/4/2015,45.87
8/5/2015,45.59
8/6/2015,45.84
8/7/2015,46.01
8/10/2015,45.93
8/11/2015,46.36
8/12/2015,46.14
8/13/2015,46.6
8/14/2015,46.8
8/17/2015,47.13
8/18/2015,47.23
8/19/2015,47.03
8/20/2015,46.7
8/21/2015,45.94
8/24/2015,43.91
8/25/2015,42.64
8/26/2015,43.54
8/27/2015,44.46
8/28/2015,44.34
8/31/2015,43.52
9/1/2015,42.64
9/2/2015,42.88
9/3/2015,43.24
9/4/2015,42.33
9/8/2015,42.92
9/9/2015,42.33
9/10/2015,42.51
9/11/2015,42.97
9/14/2015,43
9/15/2015,43.25
9/16/2015,44.03
9/17/2015,44.49
9/18/2015,44.43
9/21/2015,44.67
9/22/2015,44.21
9/23/2015,44.4
9/24/2015,44.3
9/25/2015,43.97
9/28/2015,43.24
9/29/2015,43.69
9/30/2015,43.87
10/1/2015,44.25
10/2/2015,44.65
10/5/2015,45.47
10/6/2015,45.31
10/7/2015,45.57
10/8/2015,46.01
10/9/2015,46.06
10/12/2015,46.33
10/13/2015,45.99
10/14/2015,45.84
10/15/2015,46.15
10/16/2015,46.68
10/19/2015,47.24
10/20/2015,47.1
10/21/2015,47.01
10/22/2015,47.56
10/23/2015,47.05
10/26/2015,47.15
10/27/2015,47.06
10/28/2015,47.14
10/29/2015,47.1
10/30/2015,46.77
11/2/2015,47.74
11/3/2015,47.41
11/4/2015,47.1
11/5/2015,47.17
11/6/2015,45.73
11/9/2015,45.16
11/10/2015,45.36
11/11/2015,45.64
11/12/2015,45.49
11/13/2015,44.84
11/16/2015,45.34
11/17/2015,45.62
11/18/2015,46.02
11/19/2015,46.21
11/20/2015,46.6
11/23/2015,46.7
11/24/2015,46.42
11/25/2015,46.59
11/27/2015,46.96
11/30/2015,46.59
12/1/2015,47.13
12/2/2015,46.31
12/3/2015,45.61
12/4/2015,46.51
12/7/2015,46.5
12/8/2015,46.31
12/9/2015,46.07
12/10/2015,45.79
12/11/2015,45.62
12/14/2015,45.76
12/15/2015,46.39
12/16/2015,47.27
12/17/2015,47.05
12/18/2015,46.6
12/21/2015,46.58
12/22/2015,46.92
12/23/2015,47.42
12/24/2015,46.94
12/28/2015,46.95
12/29/2015,47.57
12/30/2015,47.5
12/31/2015,47.33
1/4/2016,46.21
1/5/2016,47.36
1/6/2016,47.15
1/7/2016,46.28
1/8/2016,45.96
1/11/2016,45.94
1/12/2016,45.62
1/13/2016,45.23
1/14/2016,45.2
1/15/2016,44.43
1/19/2016,44.85
1/20/2016,43.44
1/21/2016,43.74
1/22/2016,44.96
1/25/2016,44.81
1/26/2016,45.46
1/27/2016,44.69
1/28/2016,44.45
1/29/2016,45.27
2/1/2016,45.39
2/2/2016,44.95
2/3/2016,45.16
2/4/2016,45.26
2/5/2016,44.45
2/8/2016,42.82
2/9/2016,42.26
2/10/2016,42.56
2/11/2016,42.01
2/12/2016,42.36
2/16/2016,43.07
2/17/2016,43.6
2/18/2016,43.91
2/19/2016,44.12
2/22/2016,44.55
2/23/2016,44.39
2/24/2016,44.35
2/25/2016,45.17
2/26/2016,45
2/29/2016,45.08
3/1/2016,46
3/2/2016,46.44
3/3/2016,46.56
3/4/2016,46.66
3/7/2016,46.61
3/8/2016,46.27
3/9/2016,46.51
3/10/2016,46.43
3/11/2016,47.5
3/14/2016,47.53
3/15/2016,47.58
3/16/2016,48.12
3/17/2016,48.83
3/18/2016,48.73
3/21/2016,48.17
3/22/2016,48.19
3/23/2016,47.58
3/24/2016,47.48
3/28/2016,47.9
3/29/2016,48.78
3/30/2016,48.98
3/31/2016,48.99
4/1/2016,49.08
4/4/2016,49.02
4/5/2016,48.71
4/6/2016,48.89
4/7/2016,48.56
4/8/2016,48.91
4/11/2016,48.89
4/12/2016,49.03
4/13/2016,48.79
4/14/2016,48.55
4/15/2016,48.86
4/18/2016,48.81
4/19/2016,49.11
4/20/2016,48.34
4/21/2016,47.51
4/22/2016,48.06
4/25/2016,48.31
4/26/2016,48.47
4/27/2016,48.49
4/28/2016,48.28
4/29/2016,47.73
5/2/2016,48.67
5/3/2016,48.49
5/4/2016,49.3
5/5/2016,49.42
5/6/2016,49.84
5/9/2016,50.4
5/10/2016,50.41
5/11/2016,49.52
5/12/2016,49.79
5/13/2016,49.3
5/16/2016,49.75
5/17/2016,48.84
5/18/2016,48.17
5/19/2016,47.8
5/20/2016,48.07
5/23/2016,48.14
5/24/2016,48.59
5/25/2016,48.72
5/26/2016,48.78
5/27/2016,48.95
5/31/2016,49.02
6/1/2016,48.81
6/2/2016,49.13
6/3/2016,49.19
6/6/2016,48.97
6/7/2016,49.2
6/8/2016,49.42
6/9/2016,49.46
6/10/2016,49.38
6/13/2016,49.55
6/14/2016,49.26
6/15/2016,49.74
6/16/2016,49.97
6/17/2016,49.83
6/20/2016,50.04
6/21/2016,49.86
6/22/2016,49.78
6/23/2016,49.94
6/24/2016,49.41
6/27/2016,49.61
6/28/2016,50.52
6/29/2016,51.4
6/30/2016,51.67
7/1/2016,52
7/5/2016,52.4
7/6/2016,52.2
7/7/2016,51.52
7/8/2016,52.47
7/11/2016,52.78
7/12/2016,52.74
7/13/2016,52.97
7/14/2016,52.61
7/15/2016,52.43
7/18/2016,52.58
7/19/2016,52.82
7/20/2016,52.83
7/21/2016,52.75
7/22/2016,53.45
7/25/2016,53.21
7/26/2016,53.04
7/27/2016,52.63
7/28/2016,53.02
7/29/2016,53.54
8/1/2016,53.72
8/2/2016,53.01
8/3/2016,52.62
8/4/2016,52.56
8/5/2016,52.48
8/8/2016,52.5
8/9/2016,52.78
8/10/2016,52.74
8/11/2016,52.24
8/12/2016,52.43
8/15/2016,52.29
8/16/2016,51.69
8/17/2016,51.88
8/18/2016,51.72
8/19/2016,51.39
8/22/2016,51.64
8/23/2016,51.7
8/24/2016,51.5
8/25/2016,51.72
8/26/2016,51.17
8/29/2016,51.63
8/30/2016,51.56
8/31/2016,51.56
9/1/2016,51.44
9/2/2016,51.9
9/6/2016,52.35
9/7/2016,52.48
9/8/2016,52.11
9/9/2016,50
9/12/2016,50.61
9/13/2016,49.37
9/14/2016,49.51
9/15/2016,49.72
9/16/2016,49.65
9/19/2016,50.01
9/20/2016,50.14
9/21/2016,50.65
9/22/2016,51.59
9/23/2016,51.86
9/26/2016,51.61
9/27/2016,51.08
9/28/2016,51.33
9/29/2016,50.98
9/30/2016,50.72
10/3/2016,49.71
10/4/2016,48.88
10/5/2016,47.9
10/6/2016,47.92
10/7/2016,47.85
10/10/2016,48.1
10/11/2016,47.74
10/12/2016,48.29
10/13/2016,48.62
10/14/2016,48.67
10/17/2016,48.51
10/18/2016,48.82
10/19/2016,48.93
10/20/2016,48.81
10/21/2016,48.71
10/24/2016,48.85
10/25/2016,48.81
10/26/2016,48.22
10/27/2016,47.09
10/28/2016,47.28
10/31/2016,47.86
11/1/2016,46.9
11/2/2016,46.4
11/3/2016,46.05
11/4/2016,46.28
11/7/2016,46.94
11/8/2016,47.41
11/9/2016,46.49
11/10/2016,45.83
11/11/2016,46.12
11/14/2016,47.29
11/15/2016,46.87
11/16/2016,46.72
11/17/2016,46.17
11/18/2016,46.38
11/21/2016,46.3
11/22/2016,47.08
11/23/2016,46.86
11/25/2016,47.1
11/28/2016,47.35
11/29/2016,47.73
11/30/2016,47.34
12/1/2016,46.36
12/2/2016,47.06
12/5/2016,47.45
12/6/2016,47.65
12/7/2016,48.64
12/8/2016,48.91
12/9/2016,48.85
12/12/2016,49.25
12/13/2016,49.06
12/14/2016,48.05
12/15/2016,47.76
12/16/2016,48.52
12/19/2016,49.14
12/20/2016,49.1
12/21/2016,47.82
12/22/2016,47.73
12/23/2016,47.86
12/27/2016,48.02
12/28/2016,47.64
12/29/2016,48.23
12/30/2016,48.77
1/3/2017,49.03
1/4/2017,49.82
1/5/2017,49.94
1/6/2017,50.05
1/9/2017,49.48
1/10/2017,49.06
1/11/2017,48.8
1/12/2017,49.03
1/13/2017,48.99
1/17/2017,49.27
1/18/2017,49.41
1/19/2017,48.92
1/20/2017,49.32
1/23/2017,49.67
1/24/2017,49.7
1/25/2017,49.44
1/26/2017,49.3
1/27/2017,48.77
1/30/2017,48.42
1/31/2017,48.84
2/1/2017,48.28
2/2/2017,48.88
2/3/2017,48.99
2/6/2017,49.01
2/7/2017,48.8
2/8/2017,49.23
2/9/2017,49.33
2/10/2017,49.74
2/13/2017,49.72
2/14/2017,49.51
2/15/2017,49.32
2/16/2017,49.51
2/17/2017,49.71
2/21/2017,50.37
2/22/2017,50.13
2/23/2017,50.38
2/24/2017,50.69
2/27/2017,50.94
2/28/2017,50.54
3/1/2017,50.46
3/2/2017,50.14
3/3/2017,49.92
3/6/2017,49.73
3/7/2017,49.45
3/8/2017,48.57
3/9/2017,47.85
3/10/2017,47.75
3/13/2017,47.92
3/14/2017,47.79
3/15/2017,48.79
3/16/2017,48.73
3/17/2017,48.93
3/20/2017,48.85
3/21/2017,48.72
3/22/2017,48.7
3/23/2017,49.2
3/24/2017,48.54
3/27/2017,48.08
3/28/2017,48.32
3/29/2017,48.39
3/30/2017,48.58
3/31/2017,48.92
4/3/2017,48.9
4/4/2017,48.95
4/5/2017,49.07
4/6/2017,49.39
4/7/2017,49.45
4/10/2017,49.81
4/11/2017,50.04
4/12/2017,50
4/13/2017,49.79
4/17/2017,50.51
4/18/2017,50.64
4/19/2017,50.55
4/20/2017,50.45
4/21/2017,50.31
4/24/2017,49.75
4/25/2017,50.02
4/26/2017,49.54
4/27/2017,49.42
4/28/2017,49.04
5/1/2017,49.22
5/2/2017,49.1
5/3/2017,48.58
5/4/2017,48.42
5/5/2017,48.65
5/8/2017,48.37
5/9/2017,48.11
5/10/2017,48.51
5/11/2017,48.3
5/12/2017,48.03
5/15/2017,48.17
5/16/2017,47.91
5/17/2017,48.05
5/18/2017,48.36
5/19/2017,48.65
5/22/2017,48.66
5/23/2017,48.78
5/24/2017,49.2
5/25/2017,49.24
5/26/2017,48.67
5/30/2017,48.61
5/31/2017,48.65
6/1/2017,48.89
6/2/2017,49.36
6/5/2017,49.12
6/6/2017,48.96
6/7/2017,49.23
6/8/2017,48.92
6/9/2017,49.52
6/12/2017,49.63
6/13/2017,50.05
6/14/2017,49.95
6/15/2017,50.35
6/16/2017,50.25
6/19/2017,50.09
6/20/2017,50
6/21/2017,49.84
6/22/2017,50.06
6/23/2017,50.34
6/26/2017,50.54
6/27/2017,49.89
6/28/2017,49.72
6/29/2017,49.36
6/30/2017,49.21
7/3/2017,50.03
7/5/2017,49.28
7/6/2017,48.29
7/7/2017,48.57
7/10/2017,48.15
7/11/2017,48.04
7/12/2017,48.66
7/13/2017,48.56
7/14/2017,49.24
7/17/2017,49.62
7/18/2017,49.43
7/19/2017,49.73
7/20/2017,49.61
7/21/2017,49.62
7/24/2017,49.52
7/25/2017,49.55
7/26/2017,49.84
7/27/2017,49.88
7/28/2017,49.75
7/31/2017,49.88
8/1/2017,50.07
8/2/2017,49.54
8/3/2017,49.45
8/4/2017,49.67
8/7/2017,49.54
8/8/2017,49.33
8/9/2017,49.18
8/10/2017,48.88
8/11/2017,48.5
8/14/2017,49.34
8/15/2017,49.14
8/16/2017,49.32
8/17/2017,49.18
8/18/2017,48.53
8/21/2017,49.11
8/22/2017,48.96
8/23/2017,49.4
8/24/2017,49.29
8/25/2017,49.57
8/28/2017,49.1
8/29/2017,49.08
8/30/2017,49.34
8/31/2017,49.64
9/1/2017,49.96
9/5/2017,49.65
9/6/2017,49.87
9/7/2017,50.18
9/8/2017,50.14
9/11/2017,50.58
9/12/2017,49.93
9/13/2017,49.93
9/14/2017,50.26
9/15/2017,50.44
9/18/2017,50.19
9/19/2017,49.93
9/20/2017,49.73
9/21/2017,49.75
9/22/2017,49.23
9/25/2017,49.59
9/26/2017,49.21
9/27/2017,48.76
9/28/2017,49.17
9/29/2017,49.26
10/2/2017,49.13
10/3/2017,49.14
10/4/2017,49.31
10/5/2017,49.56
10/6/2017,49.41
10/9/2017,49.49
10/10/2017,49.57
10/11/2017,49.69
10/12/2017,50.13
10/13/2017,50.25
10/16/2017,49.93
10/17/2017,50.03
10/18/2017,50.05
10/19/2017,49.79
10/20/2017,49.64
10/23/2017,49.41
10/24/2017,49.08
10/25/2017,48.88
10/26/2017,48.62
10/27/2017,48.78
10/30/2017,48.75
10/31/2017,48.79
11/1/2017,48.93
11/2/2017,49.35
11/3/2017,49.24
11/6/2017,49.66
11/7/2017,50.03
11/8/2017,50.21
11/9/2017,50.33
11/10/2017,50.42
11/13/2017,50.6
11/14/2017,50.58
11/15/2017,50.03
11/16/2017,50.38
11/17/2017,50.25
11/20/2017,50.11
11/21/2017,50.44
11/22/2017,50.33
11/24/2017,50.33
11/27/2017,50.17
11/28/2017,49.86
11/29/2017,50
11/30/2017,50.06
12/1/2017,50.14
12/4/2017,49.94
12/5/2017,49.5
12/6/2017,49.44
12/7/2017,49.62
12/8/2017,49.85
12/11/2017,49.8
12/12/2017,50.08
12/13/2017,50.23
12/14/2017,50.17
12/15/2017,50.51
12/18/2017,50.8
12/19/2017,49.4
12/20/2017,48.86
12/21/2017,48.67
12/22/2017,49.11
12/26/2017,49.22
12/27/2017,49.39
12/28/2017,49.65
12/29/2017,49.61
1/2/2018,49.49
1/3/2018,49.37
1/4/2018,48.53
1/5/2018,48.52
1/8/2018,48.87
1/9/2018,48.19
1/10/2018,47.63
1/11/2018,47.44
1/12/2018,47.09
1/16/2018,47.14
1/17/2018,47.46
1/18/2018,46.91
1/19/2018,47.13
1/22/2018,47.58
1/23/2018,48.01
1/24/2018,47.91
1/25/2018,47.87
1/26/2018,47.73
1/29/2018,47.08
1/30/2018,46.74
1/31/2018,47.57
2/1/2018,46.5
2/2/2018,46.16
2/5/2018,44.8
2/6/2018,44.84
2/7/2018,44.57
2/8/2018,43.26
2/9/2018,44.42
2/12/2018,44.45
2/13/2018,44.7
2/14/2018,44.38
2/15/2018,44.83
2/16/2018,45.1
2/20/2018,44.49
2/21/2018,43.63
2/22/2018,44.13
2/23/2018,44.88
2/26/2018,44.98
2/27/2018,43.87
2/28/2018,43.9
3/1/2018,43.95
3/2/2018,43.95
3/5/2018,44.42
3/6/2018,44.56
3/7/2018,44.91
3/8/2018,44.93
3/9/2018,45.13
3/12/2018,45.37
3/13/2018,45.4
3/14/2018,45.5
3/15/2018,45.42
3/16/2018,45.8
3/19/2018,45.4
3/20/2018,45.2
3/21/2018,44.86
3/22/2018,44.17
3/23/2018,43.33
3/26/2018,43.82
3/27/2018,43.99
3/28/2018,45.15
3/29/2018,45.07
4/2/2018,44.44
4/3/2018,44.9
4/4/2018,45.39
4/5/2018,45.33
4/6/2018,45.01
4/9/2018,44.84
4/10/2018,44.92
4/11/2018,44.92
4/12/2018,44.39
4/13/2018,44.68
4/16/2018,44.96
4/17/2018,45.48
4/18/2018,45.39
4/19/2018,44.74
4/20/2018,44.32
4/23/2018,44.23
4/24/2018,44.43
4/25/2018,44.34
4/26/2018,45.02
4/27/2018,45.94
4/30/2018,45.72
5/1/2018,46.23
5/2/2018,45.96
5/3/2018,45.98
5/4/2018,46.48
5/7/2018,46.84
5/8/2018,46.56
5/9/2018,46.89
5/10/2018,47.22
5/11/2018,47.04
5/14/2018,46.64
5/15/2018,45.86
5/16/2018,45.74
5/17/2018,45.44
5/18/2018,45.53
5/21/2018,46.01
5/22/2018,46.19
5/23/2018,46.71
5/24/2018,46.56
5/25/2018,46.77
5/29/2018,47.04
5/30/2018,47.71
5/31/2018,47.55
6/1/2018,47.8
6/4/2018,48.15
6/5/2018,48.06
6/6/2018,48.18
6/7/2018,48.2
6/8/2018,48.36
6/11/2018,48.26
6/12/2018,48.54
6/13/2018,47.66
6/14/2018,48.12
6/15/2018,48.08
6/18/2018,48.03
6/19/2018,48.01
6/20/2018,48.64
6/21/2018,48.87
6/22/2018,49.23
6/25/2018,49.2
6/26/2018,48.77
6/27/2018,48.56
6/28/2018,49.03
6/29/2018,49.15
7/2/2018,48.83
7/3/2018,49.22
7/5/2018,49.76
7/6/2018,50.04
7/9/2018,49.7
7/10/2018,49.73
7/11/2018,49.6
7/12/2018,49.77
7/13/2018,49.64
7/16/2018,49.37
7/17/2018,48.94
7/18/2018,48.78
7/19/2018,49.33
7/20/2018,48.89
7/23/2018,48.9
7/24/2018,48.63
7/25/2018,49.03
7/26/2018,49.11
7/27/2018,48.58
7/30/2018,48.68
7/31/2018,49.5
8/1/2018,49.76
8/2/2018,49.63
8/3/2018,50.15
8/6/2018,50.17
8/7/2018,50.05
8/8/2018,49.8
8/9/2018,49.79
8/10/2018,49.35
8/13/2018,49.42
8/14/2018,49.67
8/15/2018,50.1
8/16/2018,50.49
8/17/2018,50.98
8/20/2018,50.99
8/21/2018,50.68
8/22/2018,50.43
8/23/2018,50.35
8/24/2018,50.58
8/27/2018,50.49
8/28/2018,51.1
8/29/2018,51.05
8/30/2018,50.83
8/31/2018,51
9/4/2018,50.45
9/5/2018,50.82
9/6/2018,50.96
9/7/2018,50.36
9/10/2018,50.65
9/11/2018,50.61
9/12/2018,50.63
9/13/2018,50.83
9/14/2018,50.52
9/17/2018,50.77
9/18/2018,50.46
9/19/2018,49.78
9/20/2018,50.23
9/21/2018,50.28
9/24/2018,49.3
9/25/2018,49.32
9/26/2018,47.49
9/27/2018,47.72
9/28/2018,48.38
10/1/2018,47.95
10/2/2018,47.81
10/3/2018,47.4
10/4/2018,46.97
10/5/2018,46.96
10/8/2018,47.69
10/9/2018,47.81
10/10/2018,47.12
10/11/2018,45.78
10/12/2018,45.69
10/15/2018,45.91
10/16/2018,46.88
10/17/2018,46.73
10/18/2018,46.68
10/19/2018,46.93
10/22/2018,46.33
10/23/2018,46.57
10/24/2018,47.03
10/25/2018,47.65
10/26/2018,46.62
10/29/2018,47.14
10/30/2018,47.59
10/31/2018,46.9
11/1/2018,47.23
11/2/2018,46.62
11/5/2018,47.45
11/6/2018,47.65
11/7/2018,48.27
11/8/2018,48.32
11/9/2018,48.41
11/12/2018,48.39
11/13/2018,48.42
11/14/2018,48.31
11/15/2018,47.87
11/16/2018,48.46
11/19/2018,48.48
11/20/2018,48.16
11/21/2018,48.16
11/23/2018,48.07
11/26/2018,48.07
11/27/2018,48.31
11/28/2018,48.76
11/29/2018,48.76
11/30/2018,49.18
12/3/2018,49.57
12/4/2018,48.69
12/6/2018,50
12/7/2018,49.4
12/10/2018,49.04
12/11/2018,49.11
12/12/2018,48.16
12/13/2018,48.46
12/14/2018,48.39
12/17/2018,46.28
12/18/2018,46.74
12/19/2018,46.12
12/20/2018,45.51
12/21/2018,45
12/24/2018,43.17
12/26/2018,44.53
12/27/2018,44.63
12/28/2018,44.74
12/31/2018,44.85
1/2/2019,43.8
1/3/2019,44.06
1/4/2019,44.62
1/7/2019,45.06
1/8/2019,46.06
1/9/2019,46.08
1/10/2019,46.7
1/11/2019,46.82
1/14/2019,46.64
1/15/2019,47.15
1/16/2019,47.47
1/17/2019,47.72
1/18/2019,47.83
1/22/2019,47.7
1/23/2019,47.67
1/24/2019,47.72
1/25/2019,48.35
1/28/2019,48.88
1/29/2019,49.3
1/30/2019,49.73
1/31/2019,50.12
2/1/2019,49.8
2/4/2019,50.25
2/5/2019,50.48
2/6/2019,50.17
2/7/2019,50.66
2/8/2019,50.7
2/11/2019,50.83
2/12/2019,50.39
2/13/2019,50.65
2/14/2019,50.81
2/15/2019,51.08
2/19/2019,51.15
2/20/2019,50.79
2/21/2019,50.86
2/22/2019,51.21
2/25/2019,50.85
2/26/2019,50.72
2/27/2019,50.36
2/28/2019,50.54
3/1/2019,50.28
3/4/2019,50.48
3/5/2019,50.63
3/6/2019,50.35
3/7/2019,50.25
3/8/2019,50.29
3/11/2019,50.96
3/12/2019,51.2
3/13/2019,51.41
3/14/2019,51.51
3/15/2019,51.23
3/18/2019,50.93
3/19/2019,50.72
3/20/2019,50.44
3/21/2019,51.36
3/22/2019,51.09
3/25/2019,51.1
3/26/2019,51.62
3/27/2019,51.47
3/28/2019,51.95
3/29/2019,51.72
4/1/2019,51.84
4/2/2019,52.13
4/3/2019,52.11
4/4/2019,52
4/5/2019,52.29
4/8/2019,51.96
4/9/2019,51.65
4/10/2019,52.21
4/11/2019,52.15
4/12/2019,52.37
4/15/2019,52.15
4/16/2019,50.9
4/17/2019,50.41
4/18/2019,50.84
4/22/2019,50.19
4/23/2019,50.9
4/24/2019,51.41
4/25/2019,51.36
4/26/2019,51.7
4/29/2019,51.11
4/30/2019,51.59
5/1/2019,51.78
5/2/2019,51.9
5/3/2019,52.34
5/6/2019,52.23
5/7/2019,51.17
5/8/2019,51.16
5/9/2019,51.35
5/10/2019,51.88
5/13/2019,51.84
5/14/2019,52.03
5/15/2019,52.32
5/16/2019,52.67
5/17/2019,52.56
5/20/2019,51.89
5/21/2019,52.4
5/22/2019,52.49
5/23/2019,52.54
5/24/2019,52.74
5/28/2019,52.11
5/29/2019,51.42
5/30/2019,51.5
5/31/2019,51.68
6/3/2019,51.79
6/4/2019,51.56
6/5/2019,52.65
6/6/2019,52.69
6/7/2019,52.89
6/10/2019,52.7
6/11/2019,52.84
6/12/2019,52.98
6/13/2019,53.32
6/14/2019,53.33
6/17/2019,53.49
6/18/2019,53.29
6/19/2019,53.62
6/20/2019,53.86
6/21/2019,53.14
6/24/2019,52.78
6/25/2019,52.16
6/26/2019,51.06
6/27/2019,51.69
6/28/2019,52.02
7/1/2019,51.86
7/2/2019,52.77
7/3/2019,53.44
7/5/2019,53.25
7/8/2019,53.46
7/9/2019,53.71
7/10/2019,54.01
7/11/2019,53.29
7/12/2019,53.22
7/15/2019,53.11
7/16/2019,53.02
7/17/2019,52.89
7/18/2019,52.94
7/19/2019,52.04
7/22/2019,51.93
7/23/2019,52.57
7/24/2019,52.55
7/25/2019,52.24
7/26/2019,52.43
7/29/2019,52.63
7/30/2019,52.95
7/31/2019,52.63
8/1/2019,52.58
8/2/2019,52.85
8/5/2019,51.83
8/6/2019,52.29
8/7/2019,52.91
8/8/2019,53.69
8/9/2019,53.69
8/12/2019,53.54
8/13/2019,53.53
8/14/2019,52.83
8/15/2019,53.3
8/16/2019,53.87
8/19/2019,54.3
8/20/2019,53.74
8/21/2019,53.94
8/22/2019,54.24
8/23/2019,53.46
8/26/2019,53.87
8/27/2019,53.67
8/28/2019,53.83
8/29/2019,54.31
8/30/2019,54.39
9/3/2019,54.89
9/4/2019,55.31
9/5/2019,54.92
9/6/2019,55.16
9/9/2019,55.12
9/10/2019,54.68
9/11/2019,54.84
9/12/2019,55
9/13/2019,54.43
9/16/2019,54.98
9/17/2019,55.45
9/18/2019,55.26
9/19/2019,55.38
9/20/2019,55.37
9/23/2019,55.47
9/24/2019,54.94
9/25/2019,55.16
9/26/2019,55.6
9/27/2019,55.53
9/30/2019,55.55
10/1/2019,55.01
10/2/2019,54.9
10/3/2019,55.45
10/4/2019,55.74
10/7/2019,55.63
10/8/2019,55.34
10/9/2019,55.4
10/10/2019,55.45
10/11/2019,55.43
10/14/2019,55.43
10/15/2019,55.58
10/16/2019,55.61
10/17/2019,55.82
10/18/2019,56.16
10/21/2019,56.65
10/22/2019,56.56
10/23/2019,56.7
10/24/2019,56.69
10/25/2019,56.17
10/28/2019,55.96
10/29/2019,56.07
10/30/2019,56.46
10/31/2019,56.35
11/1/2019,56.33
11/4/2019,55.99
11/5/2019,55.02
11/6/2019,55.17
11/7/2019,54.54
11/8/2019,54.39
11/11/2019,54.44
11/12/2019,54.02
11/13/2019,54.49
11/14/2019,54.91
11/15/2019,55.18
11/18/2019,55.47
11/19/2019,55.57
11/20/2019,55.4
11/21/2019,54.62
11/22/2019,54.56
11/25/2019,54.78
11/26/2019,55.38
11/27/2019,55.75
11/29/2019,55.48
12/2/2019,54.64
12/3/2019,54.96
12/4/2019,55.16
12/5/2019,55.16
12/6/2019,55.27
12/9/2019,55.37
12/10/2019,55.1
12/11/2019,54.35
12/12/2019,53.52
12/13/2019,53.36
12/16/2019,53.19
12/17/2019,52.69
12/18/2019,53.22
12/19/2019,53.58
12/20/2019,53.83
12/23/2019,53.49
12/24/2019,53.63
12/26/2019,53.89
12/27/2019,54.07
12/30/2019,54.15
12/31/2019,54.59
1/2/2020,53.66
1/3/2020,54.22
1/6/2020,54.35
1/7/2020,53.76
1/8/2020,53.96
1/9/2020,53.83
1/10/2020,54.26
1/13/2020,54.84
1/14/2020,54.61
1/15/2020,55.06
1/16/2020,55.68
1/17/2020,55.68
1/21/2020,56.29
1/22/2020,55.85
1/23/2020,56.33
1/24/2020,56.16
1/27/2020,55.83
1/28/2020,56.04
1/29/2020,55.94
1/30/2020,55.92
1/31/2020,55.2
2/3/2020,55.41
2/4/2020,55.98
2/5/2020,55.97
2/6/2020,56.16
2/7/2020,56.09
2/10/2020,56.74
2/11/2020,56.75
2/12/2020,56.95
2/13/2020,57.35
2/14/2020,58
2/18/2020,57.99
2/19/2020,57.12
2/20/2020,57.95
2/21/2020,58.18
2/24/2020,57.38
2/25/2020,55.66
2/26/2020,55.14
2/27/2020,52.13
2/28/2020,50.88
3/2/2020,52.78
3/3/2020,52.56
3/4/2020,54.5
3/5/2020,53.26
3/6/2020,52.33
3/9/2020,48.21
3/10/2020,50.18
3/11/2020,46.9
3/12/2020,41.96
3/13/2020,45.6
3/16/2020,36.87
3/17/2020,38.89
3/18/2020,34.89
3/19/2020,35.27
3/20/2020,33.75
3/23/2020,32.36
3/24/2020,35.32
3/25/2020,36.91
3/26/2020,39.22
3/27/2020,39.47
3/30/2020,39.91
3/31/2020,39.17
4/1/2020,36.36
4/2/2020,36.02
4/3/2020,35.36
4/6/2020,38.31
4/7/2020,38.83
4/8/2020,41.27
4/9/2020,43.83
4/13/2020,41.95
4/14/2020,43.1
4/15/2020,41.24
4/16/2020,40.47
4/17/2020,41.91
4/20/2020,40.22
4/21/2020,39.58
4/22/2020,39.93
4/23/2020,39.62
4/24/2020,39.89
4/27/2020,41.4
4/28/2020,42.09
4/29/2020,43.18
4/30/2020,42.45
5/1/2020,40.98
5/4/2020,40.67
5/5/2020,40.77
5/6/2020,39.97
5/7/2020,40.69
5/8/2020,41.71
5/11/2020,40.91
5/12/2020,38.87
5/13/2020,37.9
5/14/2020,38.09
5/15/2020,37.9
5/18/2020,40.38
5/19/2020,40.02
5/20/2020,40.42
5/21/2020,40.47
5/22/2020,40.71
5/26/2020,42.46
5/27/2020,43.16
5/28/2020,43.17
5/29/2020,42.58
6/1/2020,43.61
6/2/2020,43.95
6/3/2020,45.59
6/4/2020,45.4
6/5/2020,47.4
6/8/2020,48.66
6/9/2020,47.64
6/10/2020,46.21
6/11/2020,43.24
6/12/2020,44.95
6/15/2020,45.16
6/16/2020,46.18
6/17/2020,45.42
